expert,label_studio_filename,simplified_text,human_score,is_iaa,actual_image_filename,style
Expert_A,1224_IAA.png,"In March 2001, the World Wrestling Federation bought World Championship Wrestling.",0,True,1224_asset_asset_271_3d rendered.png,3d rendered
Expert_A,1225_IAA.png,"In March 2001, the World Wrestling Federation bought World Championship Wrestling.",1,True,1225_asset_asset_271_geometric.png,geometric
Expert_A,1227.png,Victor Amadeus I (8 May 1587 7 October 1637)was the Duke of Savoy from 1630 to 1637.,10,False,1227_wikipedia_wikipedia_164_3d rendered.png,3d rendered
Expert_A,1230.png,"I will never forget the wonderful memories he has given us, like that magical night in Moscow.",2,False,1230_onestopenglish_onestop_340_minimalistic.png,minimalistic
Expert_A,1247_IAA.png,Phoenix is a robotic spacecraft on a space exploration mission on Mars under the Mars Scout Program.,10,True,1247_wikipedia_wikipedia_322_digital art.png,digital art
Expert_A,1253.png,Environmental authorities are putting GoPro video cameras and GPS trackers on the birds  the birds now work in the fight against fly-tipping and illegal dumping.,8,False,1253_onestopenglish_onestop_363_retro.png,retro
Expert_A,1255_IAA.png,"Cytomegalovirus (from the Greek cyto -, cell '', and - megalo -, large '')is a viral genus of the Herpesviruses group in humans it is commonly known as HCMV or Human Herpesvirus 5 (HHV-5).",0,True,1255_wikipedia_wikipedia_222_storybook.png,storybook
Expert_A,1265_IAA.png,Phoenix is a robotic spacecraft on a space exploration mission on Mars under the Mars Scout Program.,5,True,1265_wikipedia_wikipedia_322_realistic.png,realistic
Expert_A,1266.png,Some magic words like END might also have the desired effect of doing nothing.,0,False,1266_wikipedia_wikipedia_144_storybook.png,storybook
Expert_A,1270.png,Saint-Julien-sur-Calonne is a commune. It is found in the region Basse-Normandie in the Calvados department in the northwest of France.,1,False,1270_wikipedia_wikipedia_279_artistic.png,artistic
Expert_A,1283.png,"As of 2007, only 31 countries, or 16 of the 191 United Nations Member States, operated nuclear power plants.",0,False,1283_wikipedia_wikipedia_196_minimalistic.png,minimalistic
Expert_K,0743_IAA.png,0 1970 (MCMLXX)was a common year starting on Thursday.,0,True,0743_wikipedia_wikipedia_314_geometric.png,geometric
Expert_K,1810.png,"Per quarter of a year, you'll find: Name in alphabetical order: Surname, first name and initial(s) of middle name(s) Registration district GRO volume and page.",2,False,1810_simpa_simpa_033_artistic.png,artistic
Expert_K,0116_IAA.png,A collector's licence allows the holder to work as a mobile collector in the area of the relevant local force. It also allows them to collect any scrap metal as they see fit.,5,True,0116_simpa_simpa_138_cartoon.png,cartoon
Expert_K,1602_IAA.png,"He traveled over 200,000 miles. It was an achievement for those times.",0,True,1602_asset_asset_032_3d rendered.png,3d rendered
Expert_K,2470.png,Youre advertising a problem that doesnt exist in a major way and youre deterring people from coming to Perth and your beautiful countryside around it.,3,False,2470_onestopenglish_onestop_187_technical.png,technical
Expert_K,3008.png,Please email the Early Years FEL Census Team for a username and password for the Anycomms system.,5,False,3008_simpa_simpa_135_geometric.png,geometric
Expert_K,2400_IAA.png,"In March 2001, the World Wrestling Federation bought World Championship Wrestling.",5,True,2400_asset_asset_271_cartoon.png,cartoon
Expert_K,0260_IAA.png,Planning requests need an accompanying signed declaration that equipment and setting up is in full agreement of the radio frequency (RF) public exposure guidelines.,5,True,0260_simpa_simpa_470_cartoon.png,cartoon
Expert_K,1145.png,"One thing that has kept reoffending down and the number of prisoners in Sweden below 70 per 100,000 people is that anyone under 15 cannot be responsible for their crime.",3,False,1145_onestopenglish_onestop_124_technical.png,technical
Expert_K,3746.png,John Paul Stevens is the senior Associate Justice of the Supreme Court of the United States.,8,False,3746_asset_asset_018_storybook.png,storybook
Expert_K,0930.png,"The methodological ethos is the same. There is also a slight difference in the wording, and Specialized is more international.",0,False,0930_asset_asset_012_cartoon.png,cartoon
Expert_K,1388_IAA.png,"One of the boyfriends wrote to me and said, Listen, shes not mad but Cynthia found out.",0,True,1388_onestopenglish_onestop_092_digital art.png,digital art
Expert_K,0717.png,M is the thirteenth letter of the modern Latin alphabet.,3,False,0717_asset_asset_149_minimalistic.png,minimalistic
Expert_K,1353.png,"The park, Africas oldest and most diverse, is home to over 3,000 different kinds of animals, but is now heavily populated with desperately poor people, many of whom went there after the Rwanda massacre in 1994.",0,False,1353_onestopenglish_onestop_449_storybook.png,storybook
Expert_K,2935.png,"One thing that has kept reoffending down and the number of prisoners in Sweden below 70 per 100,000 people is that anyone under 15 cannot be responsible for their crime.",3,False,2935_onestopenglish_onestop_124_3d rendered.png,3d rendered
Expert_K,3418.png,"The methodological ethos is the same. There is also a slight difference in the wording, and Specialized is more international.",0,False,3418_asset_asset_012_geometric.png,geometric
Expert_K,3430.png,"Despite the process, bids are assessed based on pre-published criteria by experienced officers. Contracts will be awarded on the basis of value for money- this means a balance of quality and cost.",0,False,3430_simpa_simpa_332_technical.png,technical
Expert_K,1025.png,Chappelle 's Show was an American comedy television series starring comedian Dave Chappelle. The show was created by Chappelle and Neal Brennan.,7,False,1025_wikipedia_wikipedia_361_retro.png,retro
Expert_K,3169.png,"Alfred Kelbassa (born 21 April, 1925)is a former German football player.",3,False,3169_wikipedia_wikipedia_061_technical.png,technical
Expert_K,2511.png,"One thing that has kept reoffending down and the number of prisoners in Sweden below 70 per 100,000 people is that anyone under 15 cannot be responsible for their crime.",0,False,2511_onestopenglish_onestop_124_digital art.png,digital art
Expert_K,0474.png,"Davey scored a total of forty-three goals for the GB national team, a record which still stands.",6,False,0474_wikipedia_wikipedia_020_storybook.png,storybook
Expert_K,0138.png,There was a big explosion and then lots of little explosions.,10,False,0138_onestopenglish_onestop_338_storybook.png,storybook
Expert_K,1755_IAA.png,A collector's licence allows the holder to work as a mobile collector in the area of the relevant local force. It also allows them to collect any scrap metal as they see fit.,5,True,1755_simpa_simpa_138_digital art.png,digital art
Expert_K,2713.png,"Per quarter of a year, you'll find: Name in alphabetical order: Surname, first name and initial(s) of middle name(s) Registration district GRO volume and page.",0,False,2713_simpa_simpa_033_digital art.png,digital art
Expert_K,1889_IAA.png,0 1970 (MCMLXX)was a common year starting on Thursday.,0,True,1889_wikipedia_wikipedia_314_technical.png,technical
Expert_K,3419.png,"In common law legal systems, a precedent or authority is a legal case establishing a principle or rule that a court or other judicial body looks to as an example when deciding following cases with similar issues or facts.",3,False,3419_asset_asset_124_realistic.png,realistic
Expert_K,0851.png,Youre advertising a problem that doesnt exist in a major way and youre deterring people from coming to Perth and your beautiful countryside around it.,0,False,0851_onestopenglish_onestop_187_3d rendered.png,3d rendered
Expert_K,2631_IAA.png,Planning requests need an accompanying signed declaration that equipment and setting up is in full agreement of the radio frequency (RF) public exposure guidelines.,0,True,2631_simpa_simpa_470_digital art.png,digital art
Expert_K,3253_IAA.png,"This subtemplate of is used to determine the length of the input, up to 10 characters in length.",0,True,3253_wikipedia_wikipedia_205_retro.png,retro
Expert_K,1352.png,"Davey scored a total of forty-three goals for the GB national team, a record which still stands.",5,False,1352_wikipedia_wikipedia_020_cartoon.png,cartoon
Expert_K,2667.png,"Dust can be small particles of dry material which can be collected from many types of daily activities such as industry, farming, construction sites, transport or mineral incidents.",5,False,2667_simpa_simpa_494_realistic.png,realistic
Expert_K,2115.png,"If your landlord is granted a Possession Order, the Court will usually give you 2 weeks to leave your home. If you are in exceptional hardship, the Court might give you up to 6 weeks to leave.",0,False,2115_simpa_simpa_203_artistic.png,artistic
Expert_K,0064.png,There was a big explosion and then lots of little explosions.,10,False,0064_onestopenglish_onestop_338_realistic.png,realistic
Expert_K,2673.png,You will see: the neighbours who complain about the noise now are going to be the same ones who wanted the smoking ban.,5,False,2673_onestopenglish_onestop_321_3d rendered.png,3d rendered
Expert_K,2840.png,"In a place like Brazil, the speed of change is so fast that most institutions are not able to deal with it, Murray said.",3,False,2840_onestopenglish_onestop_134_cartoon.png,cartoon
Expert_K,1622.png,"The applicant may appeal to the Secretary of State if they to change, transfer or surrender an environment permit has been refused or if they objects to conditions imposed on the environmental permit.",0,False,1622_simpa_simpa_001_geometric.png,geometric
Expert_K,0514.png,"The applicant may appeal to the Secretary of State if they to change, transfer or surrender an environment permit has been refused or if they objects to conditions imposed on the environmental permit.",3,False,0514_simpa_simpa_001_artistic.png,artistic
Expert_K,0266.png,There was a big explosion and then lots of little explosions.,10,False,0266_onestopenglish_onestop_338_geometric.png,geometric
Expert_K,2498.png,"The applicant may appeal to the Secretary of State if they to change, transfer or surrender an environment permit has been refused or if they objects to conditions imposed on the environmental permit.",0,False,2498_simpa_simpa_001_minimalistic.png,minimalistic
Expert_K,2868_IAA.png,"His team found meningitis at Times Square, a trace of anthrax on the handhold of a train carriage and bacteria that cause bubonic plague on a rubbish bin and ticket machine at stations in uptown Manhattan.",0,True,2868_onestopenglish_onestop_029_storybook.png,storybook
Expert_K,3792.png,"Per quarter of a year, you'll find: Name in alphabetical order: Surname, first name and initial(s) of middle name(s) Registration district GRO volume and page.",0,False,3792_simpa_simpa_033_realistic.png,realistic
Expert_K,0270.png,"This learned deafness is a real problem, Fristrup told the American Association for the Advancement of Science meeting in San Jose.",0,False,0270_onestopenglish_onestop_367_realistic.png,realistic
Expert_K,3841_IAA.png,"Cytomegalovirus (from the Greek cyto -, cell '', and - megalo -, large '')is a viral genus of the Herpesviruses group in humans it is commonly known as HCMV or Human Herpesvirus 5 (HHV-5).",0,True,3841_wikipedia_wikipedia_222_artistic.png,artistic
Expert_K,2103.png,There was a big explosion and then lots of little explosions.,10,False,2103_onestopenglish_onestop_338_minimalistic.png,minimalistic
Expert_K,3221.png,"Psychedelic music is a word that refers to a large set of popular music styles, genres and scenes, that may include psychedelic rock, psychedelic folk, psychedelic pop, psychedelic soul, psychedelic ambient, psychedelic trance, and others.",0,False,3221_asset_asset_125_minimalistic.png,minimalistic
Expert_K,2659.png,Enterprise Car Club manages the same type of service in which you can book the cars located at reserved parking spaces by the hour.,10,False,2659_simpa_simpa_398_realistic.png,realistic
Expert_K,2895.png,"One thing that has kept reoffending down and the number of prisoners in Sweden below 70 per 100,000 people is that anyone under 15 cannot be responsible for their crime.",0,False,2895_onestopenglish_onestop_124_storybook.png,storybook
Expert_K,3558_IAA.png,0 The Renault R 312 is a bus produced by Renault.,5,True,3558_wikipedia_wikipedia_265_storybook.png,storybook
Expert_K,2077.png,"In 2015, SOHAY helped 1,540 children to leave dangerous work and helped 2,125 more children  those who would soon start work  to go to school.",5,False,2077_onestopenglish_onestop_222_retro.png,retro
Expert_K,0660.png,"The park, Africas oldest and most diverse, is home to over 3,000 different kinds of animals, but is now heavily populated with desperately poor people, many of whom went there after the Rwanda massacre in 1994.",0,False,0660_onestopenglish_onestop_449_3d rendered.png,3d rendered
Expert_K,0311_IAA.png,"This subtemplate of is used to determine the length of the input, up to 10 characters in length.",3,True,0311_wikipedia_wikipedia_205_technical.png,technical
Expert_K,0106.png,"Samuel Holberry passed away at York Castle on June 21, 1842, at the age of 27, during his four years of imprisonment.",3,False,0106_simpa_simpa_150_digital art.png,digital art
Expert_K,0112.png,"But, the brain atlas in its current form does not show small differences in word meanings.",3,False,0112_onestopenglish_onestop_137_realistic.png,realistic
Expert_K,0279_IAA.png,"Your child may be able to get support for travel. They can get this if they have a Statement of Special Educational Needs (SEN) or an Educational Health Care Plan (EHCP), or if they are being assessed for an EHCP.",3,True,0279_simpa_simpa_262_geometric.png,geometric
Expert_K,1542.png,You may find it helpful at this time to have a copy of the full statement of the centre or school Complaints Procedure. These documents explains in detail what actions are followed.,3,False,1542_simpa_simpa_496_retro.png,retro
Expert_K,1797.png,"If you have qualified care and assist requires, we would advise you to determine how your demands could be satisfied and the results you would like to accomplish",0,False,1797_simpa_simpa_146_technical.png,technical
Expert_K,2183_IAA.png,"Platform game, or platformer, is a video game genre where characters jump to and from suspended platforms or over obstacles.",7,True,2183_asset_asset_435_artistic.png,artistic
Expert_K,0462.png,M is the thirteenth letter of the modern Latin alphabet.,5,False,0462_asset_asset_149_technical.png,technical
Expert_K,2507.png,"They gave many wanted features to be used as ornaments, timber, firewood and pulpwood.",3,False,2507_asset_asset_439_technical.png,technical
Expert_K,3630.png,The endpoints where a continental divide meets the coast are not always the border between joined bodies of water because they are not clearly defined.,0,False,3630_asset_asset_494_storybook.png,storybook
Expert_K,3181.png,"It may be easier to sell the house with â€˜vacant possessionâ€™, (no tenant) unless it is likely that the buyer will want to rent the property out.",3,False,3181_simpa_simpa_168_artistic.png,artistic
Expert_K,0461_IAA.png,Many people called The 2002 Commonwealth Games a huge success with the stadium gaining positive reviews for its atmosphere and architectural design.,5,True,0461_wikipedia_wikipedia_107_retro.png,retro
Expert_K,1782.png,it is possible that an a large stable amount of liquid ethane and methane might be on Titan's poles.,0,False,1782_asset_asset_441_storybook.png,storybook
Expert_K,0113.png,")(Zhong Xing Telecommunication Equipment Company Limited)is a publicly-owned, Chinese business that designs and builds telecommunications equipment and systems.",7,False,0113_wikipedia_wikipedia_094_cartoon.png,cartoon
Expert_K,1219.png,"If your landlord is granted a Possession Order, the Court will usually give you 2 weeks to leave your home. If you are in exceptional hardship, the Court might give you up to 6 weeks to leave.",5,False,1219_simpa_simpa_203_retro.png,retro
Expert_K,3552.png,"The fastest ageing countries  Jordan, Laos, Mongolia, Nicaragua and Vietnam  are in the lower half of the ranking, which suggests that politicians there need to look at the problem of ageing so that they can give enough support to their populations.",4,False,3552_onestopenglish_onestop_336_technical.png,technical
Expert_K,2691_IAA.png,It has 6 training rooms that have been designed to help people give presentations including the Smart Board for interactive learning.,13,True,2691_simpa_simpa_486_storybook.png,storybook
Expert_K,3208.png,You will see: the neighbours who complain about the noise now are going to be the same ones who wanted the smoking ban.,5,False,3208_onestopenglish_onestop_321_artistic.png,artistic
Expert_K,1147.png,Reid said: I look at the challenges that we have ahead of us and I reach out to my Republican colleagues in the Senate and the House.,8,False,1147_onestopenglish_onestop_164_digital art.png,digital art
Expert_K,3744.png,"Dust can be small particles of dry material which can be collected from many types of daily activities such as industry, farming, construction sites, transport or mineral incidents.",10,False,3744_simpa_simpa_494_minimalistic.png,minimalistic
Expert_K,0265.png,"Dust can be small particles of dry material which can be collected from many types of daily activities such as industry, farming, construction sites, transport or mineral incidents.",9,False,0265_simpa_simpa_494_retro.png,retro
Expert_K,2300.png,"Though Sheffield was a major producer of steel weapons in the 1800s and into the 20th century, the first industry to benefit from â€˜rustlessâ€™ steel was cutlery production.",5,False,2300_simpa_simpa_173_cartoon.png,cartoon
Expert_K,0765_IAA.png,"This subtemplate of is used to determine the length of the input, up to 10 characters in length.",0,True,0765_wikipedia_wikipedia_205_digital art.png,digital art
Expert_K,1180.png,"It may be easier to sell the house with â€˜vacant possessionâ€™, (no tenant) unless it is likely that the buyer will want to rent the property out.",3,False,1180_simpa_simpa_168_cartoon.png,cartoon
Expert_K,0372_IAA.png,"In March 2001, the World Wrestling Federation bought World Championship Wrestling.",5,True,0372_asset_asset_271_technical.png,technical
Expert_K,1816.png,"But, the brain atlas in its current form does not show small differences in word meanings.",7,False,1816_onestopenglish_onestop_137_storybook.png,storybook
Expert_K,3754.png,You will see: the neighbours who complain about the noise now are going to be the same ones who wanted the smoking ban.,2,False,3754_onestopenglish_onestop_321_minimalistic.png,minimalistic
Expert_K,3032.png,"King 's College London (King 's ' or KCL ')is a public research university in London, and a college of the federal University of London.",0,False,3032_wikipedia_wikipedia_193_realistic.png,realistic
Expert_K,0641_IAA.png,It has 6 training rooms that have been designed to help people give presentations including the Smart Board for interactive learning.,7,True,0641_simpa_simpa_486_retro.png,retro
Expert_K,0513.png,it is possible that an a large stable amount of liquid ethane and methane might be on Titan's poles.,7,False,0513_asset_asset_441_artistic.png,artistic
Expert_K,2304.png,"The applicant may appeal to the Secretary of State if they to change, transfer or surrender an environment permit has been refused or if they objects to conditions imposed on the environmental permit.",3,False,2304_simpa_simpa_001_retro.png,retro
Expert_K,3216_IAA.png,The Japanese Clouded Salamander is a kind of salamander in the Hynobiidae family.,5,True,3216_asset_asset_172_storybook.png,storybook
Expert_K,2462.png,"Psychedelic music is a word that refers to a large set of popular music styles, genres and scenes, that may include psychedelic rock, psychedelic folk, psychedelic pop, psychedelic soul, psychedelic ambient, psychedelic trance, and others.",10,False,2462_asset_asset_125_artistic.png,artistic
Expert_K,2847.png,"Dust can be small particles of dry material which can be collected from many types of daily activities such as industry, farming, construction sites, transport or mineral incidents.",5,False,2847_simpa_simpa_494_storybook.png,storybook
Expert_K,3595.png,"Davey scored a total of forty-three goals for the GB national team, a record which still stands.",5,False,3595_wikipedia_wikipedia_020_minimalistic.png,minimalistic
Expert_K,3224.png,"They gave many wanted features to be used as ornaments, timber, firewood and pulpwood.",7,False,3224_asset_asset_439_cartoon.png,cartoon
Expert_K,1221.png,Yusuke Omi (born 26 December 1946)is a former Japanese football player.,5,False,1221_wikipedia_wikipedia_447_technical.png,technical
Expert_K,1547.png,")(Zhong Xing Telecommunication Equipment Company Limited)is a publicly-owned, Chinese business that designs and builds telecommunications equipment and systems.",1,False,1547_wikipedia_wikipedia_094_digital art.png,digital art
Expert_K,2066.png,The endpoints where a continental divide meets the coast are not always the border between joined bodies of water because they are not clearly defined.,2,False,2066_asset_asset_494_realistic.png,realistic
Expert_K,1786.png,You may find it helpful at this time to have a copy of the full statement of the centre or school Complaints Procedure. These documents explains in detail what actions are followed.,3,False,1786_simpa_simpa_496_storybook.png,storybook
Expert_K,1414_IAA.png,"Your child may be able to get support for travel. They can get this if they have a Statement of Special Educational Needs (SEN) or an Educational Health Care Plan (EHCP), or if they are being assessed for an EHCP.",7,True,1414_simpa_simpa_262_3d rendered.png,3d rendered
Expert_K,3620.png,"If your landlord is granted a Possession Order, the Court will usually give you 2 weeks to leave your home. If you are in exceptional hardship, the Court might give you up to 6 weeks to leave.",7,False,3620_simpa_simpa_203_cartoon.png,cartoon
Expert_K,0329.png,"Though Sheffield was a major producer of steel weapons in the 1800s and into the 20th century, the first industry to benefit from â€˜rustlessâ€™ steel was cutlery production.",7,False,0329_simpa_simpa_173_digital art.png,digital art
Expert_K,2264.png,Yusuke Omi (born 26 December 1946)is a former Japanese football player.,13,False,2264_wikipedia_wikipedia_447_storybook.png,storybook
Expert_K,2570_IAA.png,Phoenix is a robotic spacecraft on a space exploration mission on Mars under the Mars Scout Program.,13,True,2570_wikipedia_wikipedia_322_storybook.png,storybook
Expert_K,3621.png,"Several of the buildings on Beauchief Abbey Lane are protected by listing, including the Church of St Thomas a Becket, which is a grade II listed building.",10,False,3621_simpa_simpa_185_3d rendered.png,3d rendered
Expert_K,1988.png,Please email the Early Years FEL Census Team for a username and password for the Anycomms system.,3,False,1988_simpa_simpa_135_3d rendered.png,3d rendered
Expert_K,0499.png,"This learned deafness is a real problem, Fristrup told the American Association for the Advancement of Science meeting in San Jose.",3,False,0499_onestopenglish_onestop_367_storybook.png,storybook
Expert_K,3379.png,"It may be easier to sell the house with â€˜vacant possessionâ€™, (no tenant) unless it is likely that the buyer will want to rent the property out.",1,False,3379_simpa_simpa_168_minimalistic.png,minimalistic
Expert_K,0102.png,"Despite the process, bids are assessed based on pre-published criteria by experienced officers. Contracts will be awarded on the basis of value for money- this means a balance of quality and cost.",5,False,0102_simpa_simpa_332_realistic.png,realistic
Expert_K,0664.png,"During both World Wars, thousands of women worked to keep the factories and steel mills running whilst the men were away fighting.",7,False,0664_simpa_simpa_007_digital art.png,digital art
Expert_K,0894.png,"In a place like Brazil, the speed of change is so fast that most institutions are not able to deal with it, Murray said.",5,False,0894_onestopenglish_onestop_134_artistic.png,artistic
Expert_K,1552.png,Chappelle 's Show was an American comedy television series starring comedian Dave Chappelle. The show was created by Chappelle and Neal Brennan.,7,False,1552_wikipedia_wikipedia_361_storybook.png,storybook
Expert_K,1521_IAA.png,"His team found meningitis at Times Square, a trace of anthrax on the handhold of a train carriage and bacteria that cause bubonic plague on a rubbish bin and ticket machine at stations in uptown Manhattan.",7,True,1521_onestopenglish_onestop_029_technical.png,technical
Expert_K,3037_IAA.png,"Your child may be able to get support for travel. They can get this if they have a Statement of Special Educational Needs (SEN) or an Educational Health Care Plan (EHCP), or if they are being assessed for an EHCP.",5,True,3037_simpa_simpa_262_technical.png,technical
Expert_K,0460_IAA.png,Letterbox Service (a private service allowing exchange of letters between adopters and birth families),7,True,0460_simpa_simpa_255_3d rendered.png,3d rendered
Expert_K,0062.png,"If your landlord is granted a Possession Order, the Court will usually give you 2 weeks to leave your home. If you are in exceptional hardship, the Court might give you up to 6 weeks to leave.",3,False,0062_simpa_simpa_203_geometric.png,geometric
Expert_K,0710.png,"Several of the buildings on Beauchief Abbey Lane are protected by listing, including the Church of St Thomas a Becket, which is a grade II listed building.",5,False,0710_simpa_simpa_185_technical.png,technical
Expert_K,0738.png,"Several of the buildings on Beauchief Abbey Lane are protected by listing, including the Church of St Thomas a Becket, which is a grade II listed building.",6,False,0738_simpa_simpa_185_storybook.png,storybook
Expert_K,3231.png,"In 2015, SOHAY helped 1,540 children to leave dangerous work and helped 2,125 more children  those who would soon start work  to go to school.",6,False,3231_onestopenglish_onestop_222_3d rendered.png,3d rendered
Expert_K,2427_IAA.png,0 The Renault R 312 is a bus produced by Renault.,13,True,2427_wikipedia_wikipedia_265_digital art.png,digital art
Expert_K,0257_IAA.png,"His team found meningitis at Times Square, a trace of anthrax on the handhold of a train carriage and bacteria that cause bubonic plague on a rubbish bin and ticket machine at stations in uptown Manhattan.",4,True,0257_onestopenglish_onestop_029_geometric.png,geometric
Expert_K,2104_IAA.png,A collector's licence allows the holder to work as a mobile collector in the area of the relevant local force. It also allows them to collect any scrap metal as they see fit.,10,True,2104_simpa_simpa_138_geometric.png,geometric
Expert_K,1482_IAA.png,Letterbox Service (a private service allowing exchange of letters between adopters and birth families),5,True,1482_simpa_simpa_255_geometric.png,geometric
Expert_K,3755.png,M is the thirteenth letter of the modern Latin alphabet.,4,False,3755_asset_asset_149_storybook.png,storybook
Expert_K,1803.png,"Samuel Holberry passed away at York Castle on June 21, 1842, at the age of 27, during his four years of imprisonment.",7,False,1803_simpa_simpa_150_technical.png,technical
Expert_K,1181.png,There was a big explosion and then lots of little explosions.,10,False,1181_onestopenglish_onestop_338_digital art.png,digital art
Expert_K,1626.png,"Bangui makes textiles, food products, beer, shoes, and soap.",9,False,1626_asset_asset_242_geometric.png,geometric
Expert_K,3491_IAA.png,It has 6 training rooms that have been designed to help people give presentations including the Smart Board for interactive learning.,9,True,3491_simpa_simpa_486_realistic.png,realistic
Expert_K,0921.png,it is possible that an a large stable amount of liquid ethane and methane might be on Titan's poles.,5,False,0921_asset_asset_441_technical.png,technical
Expert_K,3233.png,"Despite the process, bids are assessed based on pre-published criteria by experienced officers. Contracts will be awarded on the basis of value for money- this means a balance of quality and cost.",3,False,3233_simpa_simpa_332_geometric.png,geometric
Expert_K,0074.png,"Alfred Kelbassa (born 21 April, 1925)is a former German football player.",5,False,0074_wikipedia_wikipedia_061_artistic.png,artistic
Expert_K,0446_IAA.png,"Platform game, or platformer, is a video game genre where characters jump to and from suspended platforms or over obstacles.",13,True,0446_asset_asset_435_storybook.png,storybook
Expert_K,0128.png,Chappelle 's Show was an American comedy television series starring comedian Dave Chappelle. The show was created by Chappelle and Neal Brennan.,7,False,0128_wikipedia_wikipedia_361_3d rendered.png,3d rendered
Expert_K,2703.png,"During both World Wars, thousands of women worked to keep the factories and steel mills running whilst the men were away fighting.",13,False,2703_simpa_simpa_007_retro.png,retro
Expert_K,0666.png,"Dust can be small particles of dry material which can be collected from many types of daily activities such as industry, farming, construction sites, transport or mineral incidents.",9,False,0666_simpa_simpa_494_digital art.png,digital art
Expert_K,0100.png,Youre advertising a problem that doesnt exist in a major way and youre deterring people from coming to Perth and your beautiful countryside around it.,7,False,0100_onestopenglish_onestop_187_artistic.png,artistic
Expert_K,0994_IAA.png,"P re David 's Deer (Elaphurus davidianus,)Milu in Chinese (), is a species of deer known only in zoos.",3,True,0994_wikipedia_wikipedia_099_cartoon.png,cartoon
Expert_K,1949.png,"The park, Africas oldest and most diverse, is home to over 3,000 different kinds of animals, but is now heavily populated with desperately poor people, many of whom went there after the Rwanda massacre in 1994.",5,False,1949_onestopenglish_onestop_449_minimalistic.png,minimalistic
Expert_K,2908_IAA.png,A collector's licence allows the holder to work as a mobile collector in the area of the relevant local force. It also allows them to collect any scrap metal as they see fit.,10,True,2908_simpa_simpa_138_realistic.png,realistic
Expert_K,2918_IAA.png,Planning requests need an accompanying signed declaration that equipment and setting up is in full agreement of the radio frequency (RF) public exposure guidelines.,8,True,2918_simpa_simpa_470_artistic.png,artistic
Expert_K,3804.png,Reid said: I look at the challenges that we have ahead of us and I reach out to my Republican colleagues in the Senate and the House.,10,False,3804_onestopenglish_onestop_164_storybook.png,storybook
Expert_K,3145.png,"The East Bay is a subregion of the San Francisco Bay Area, California, United States.",10,False,3145_wikipedia_wikipedia_369_retro.png,retro
Expert_K,3623.png,You may find it helpful at this time to have a copy of the full statement of the centre or school Complaints Procedure. These documents explains in detail what actions are followed.,3,False,3623_simpa_simpa_496_minimalistic.png,minimalistic
Expert_K,0470.png,"Bangui makes textiles, food products, beer, shoes, and soap.",10,False,0470_asset_asset_242_artistic.png,artistic
Expert_K,0302.png,"Despite the process, bids are assessed based on pre-published criteria by experienced officers. Contracts will be awarded on the basis of value for money- this means a balance of quality and cost.",7,False,0302_simpa_simpa_332_storybook.png,storybook
Expert_K,0459.png,There was a big explosion and then lots of little explosions.,12,False,0459_onestopenglish_onestop_338_artistic.png,artistic
Expert_K,3622.png,"In 1548, Jane was sent to Chelsea to be with Catherine Parr and Thomas Seymour.",9,False,3622_wikipedia_wikipedia_303_cartoon.png,cartoon
Expert_K,1784.png,"In 2015, SOHAY helped 1,540 children to leave dangerous work and helped 2,125 more children  those who would soon start work  to go to school.",4,False,1784_onestopenglish_onestop_222_cartoon.png,cartoon
Expert_K,2699_IAA.png,"The goods, buildings and services we choose to buy play an important role in contributing to viable development.",12,True,2699_simpa_simpa_269_minimalistic.png,minimalistic
Expert_K,0808_IAA.png,A collector's licence allows the holder to work as a mobile collector in the area of the relevant local force. It also allows them to collect any scrap metal as they see fit.,8,True,0808_simpa_simpa_138_artistic.png,artistic
Expert_K,0868.png,"In 1548, Jane was sent to Chelsea to be with Catherine Parr and Thomas Seymour.",3,False,0868_wikipedia_wikipedia_303_storybook.png,storybook
Expert_K,0854.png,"Per quarter of a year, you'll find: Name in alphabetical order: Surname, first name and initial(s) of middle name(s) Registration district GRO volume and page.",4,False,0854_simpa_simpa_033_cartoon.png,cartoon
Expert_K,1431.png,"The fastest ageing countries  Jordan, Laos, Mongolia, Nicaragua and Vietnam  are in the lower half of the ranking, which suggests that politicians there need to look at the problem of ageing so that they can give enough support to their populations.",8,False,1431_onestopenglish_onestop_336_3d rendered.png,3d rendered
Expert_K,2886.png,"Psychedelic music is a word that refers to a large set of popular music styles, genres and scenes, that may include psychedelic rock, psychedelic folk, psychedelic pop, psychedelic soul, psychedelic ambient, psychedelic trance, and others.",8,False,2886_asset_asset_125_cartoon.png,cartoon
Expert_K,0912_IAA.png,Letterbox Service (a private service allowing exchange of letters between adopters and birth families),9,True,0912_simpa_simpa_255_cartoon.png,cartoon
Expert_K,0277.png,"If you have qualified care and assist requires, we would advise you to determine how your demands could be satisfied and the results you would like to accomplish",5,False,0277_simpa_simpa_146_digital art.png,digital art
Expert_K,0032_IAA.png,"Cytomegalovirus (from the Greek cyto -, cell '', and - megalo -, large '')is a viral genus of the Herpesviruses group in humans it is commonly known as HCMV or Human Herpesvirus 5 (HHV-5).",7,True,0032_wikipedia_wikipedia_222_digital art.png,digital art
Expert_K,3713_IAA.png,"The goods, buildings and services we choose to buy play an important role in contributing to viable development.",10,True,3713_simpa_simpa_269_realistic.png,realistic
