annotation_id,expert,label_studio_filename,actual_image_filename,image_path,dataset,dataset_id,style,lookup_key,simplified_text,human_score,is_iaa,clip_score,human_z,clip_z,human_expert_z,human_minmax,clip_minmax
254,Expert_K,2470.png,2470_onestopenglish_onestop_187_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2470_onestopenglish_onestop_187_technical.png,onestop,187,technical,onestop_187,Youre advertising a problem that doesnt exist in a major way and youre deterring people from coming to Perth and your beautiful countryside around it.,3,False,0.2348648160696029,-0.6402136317979461,0.49562231220157876,-0.9216324477186706,0.17647058823529413,0.5659267755086209
255,Expert_K,3008.png,3008_simpa_simpa_135_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3008_simpa_simpa_135_geometric.png,simpa,135,geometric,simpa_135,Please email the Early Years FEL Census Team for a username and password for the Anycomms system.,5,False,0.2003507912158966,-0.12614657738840646,-0.3106074288334445,-0.3820349958927511,0.29411764705882354,0.4306241779430663
256,Expert_K,2400_IAA.png,2400_asset_asset_271_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2400_asset_asset_271_cartoon.png,asset,271,cartoon,asset_271,"In March 2001, the World Wrestling Federation bought World Championship Wrestling.",5,True,0.2499970048666,-0.12614657738840646,0.8491024034632604,-0.3820349958927511,0.29411764705882354,0.625248296535637
257,Expert_K,0260_IAA.png,0260_simpa_simpa_470_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0260_simpa_simpa_470_cartoon.png,simpa,470,cartoon,simpa_470,Planning requests need an accompanying signed declaration that equipment and setting up is in full agreement of the radio frequency (RF) public exposure guidelines.,5,True,0.2829296290874481,-0.12614657738840646,1.6183914449390153,-0.3820349958927511,0.29411764705882354,0.7543514544726793
258,Expert_K,1145.png,1145_onestopenglish_onestop_124_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1145_onestopenglish_onestop_124_technical.png,onestop,124,technical,onestop_124,"One thing that has kept reoffending down and the number of prisoners in Sweden below 70 per 100,000 people is that anyone under 15 cannot be responsible for their crime.",3,False,0.2522578835487366,-0.6402136317979461,0.9019153582587897,-0.9216324477186706,0.17647058823529413,0.634111440135095
259,Expert_K,3746.png,3746_asset_asset_018_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3746_asset_asset_018_storybook.png,asset,18,storybook,asset_018,John Paul Stevens is the senior Associate Justice of the Supreme Court of the United States.,8,False,0.1924245059490203,0.644954004225903,-0.49576134655733367,0.42736118184612815,0.47058823529411764,0.3995513897011935
260,Expert_K,0930.png,0930_asset_asset_012_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0930_asset_asset_012_cartoon.png,asset,12,cartoon,asset_012,"The methodological ethos is the same. There is also a slight difference in the wording, and Specialized is more international.",0,False,0.1782234013080597,-1.4113142134122556,-0.8274917942701986,-1.73102862545755,0.0,0.3438799241341781
261,Expert_K,1388_IAA.png,1388_onestopenglish_onestop_092_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1388_onestopenglish_onestop_092_digital art.png,onestop,92,digital art,onestop_092,"One of the boyfriends wrote to me and said, Listen, shes not mad but Cynthia found out.",0,True,0.150300845503807,-1.4113142134122556,-1.4797482329359186,-1.73102862545755,0.0,0.2344173405323459
262,Expert_K,0717.png,0717_asset_asset_149_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0717_asset_asset_149_minimalistic.png,asset,149,minimalistic,asset_149,M is the thirteenth letter of the modern Latin alphabet.,3,False,0.2589705288410187,-0.6402136317979461,1.0587192748867689,-0.9216324477186706,0.17647058823529413,0.6604264917244616
263,Expert_K,1353.png,1353_onestopenglish_onestop_449_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1353_onestopenglish_onestop_449_storybook.png,onestop,449,storybook,onestop_449,"The park, Africas oldest and most diverse, is home to over 3,000 different kinds of animals, but is now heavily populated with desperately poor people, many of whom went there after the Rwanda massacre in 1994.",0,False,0.2274472564458847,-1.4113142134122556,0.3223519619630733,-1.73102862545755,0.0,0.5368483041063301
264,Expert_K,2935.png,2935_onestopenglish_onestop_124_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2935_onestopenglish_onestop_124_3d rendered.png,onestop,124,3d rendered,onestop_124,"One thing that has kept reoffending down and the number of prisoners in Sweden below 70 per 100,000 people is that anyone under 15 cannot be responsible for their crime.",3,False,0.2708350419998169,-0.6402136317979461,1.3358681560175454,-0.9216324477186706,0.17647058823529413,0.7069380027997547
265,Expert_K,3418.png,3418_asset_asset_012_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3418_asset_asset_012_geometric.png,asset,12,geometric,asset_012,"The methodological ethos is the same. There is also a slight difference in the wording, and Specialized is more international.",0,False,0.2260668128728866,-1.4113142134122556,0.2901055152189113,-1.73102862545755,0.0,0.5314366605205413
266,Expert_K,3430.png,3430_simpa_simpa_332_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3430_simpa_simpa_332_technical.png,simpa,332,technical,simpa_332,"Despite the process, bids are assessed based on pre-published criteria by experienced officers. Contracts will be awarded on the basis of value for money- this means a balance of quality and cost.",0,False,0.2346197366714477,-1.4113142134122556,0.4898973844209094,-1.73102862545755,0.0,0.5649660101582812
267,Expert_K,1025.png,1025_wikipedia_wikipedia_361_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1025_wikipedia_wikipedia_361_retro.png,wikipedia,361,retro,wikipedia_361,Chappelle 's Show was an American comedy television series starring comedian Dave Chappelle. The show was created by Chappelle and Neal Brennan.,7,False,0.1508452594280243,0.3879204770211332,-1.4670310056928484,0.1575624559331684,0.4117647058823529,0.23655156331307572
268,Expert_K,3169.png,3169_wikipedia_wikipedia_061_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3169_wikipedia_wikipedia_061_technical.png,wikipedia,61,technical,wikipedia_061,"Alfred Kelbassa (born 21 April, 1925)is a former German football player.",3,False,0.1890052109956741,-0.6402136317979461,-0.5756343053456401,-0.9216324477186706,0.17647058823529413,0.38614699855899814
269,Expert_K,2511.png,2511_onestopenglish_onestop_124_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2511_onestopenglish_onestop_124_digital art.png,onestop,124,digital art,onestop_124,"One thing that has kept reoffending down and the number of prisoners in Sweden below 70 per 100,000 people is that anyone under 15 cannot be responsible for their crime.",0,False,0.1968645304441452,-1.4113142134122556,-0.3920446744489139,-1.73102862545755,0.0,0.4169572660077518
270,Expert_K,0474.png,0474_wikipedia_wikipedia_020_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0474_wikipedia_wikipedia_020_storybook.png,wikipedia,20,storybook,wikipedia_020,"Davey scored a total of forty-three goals for the GB national team, a record which still stands.",6,False,0.2958047389984131,0.13088694981636337,1.9191473426737315,-0.11223626997979136,0.35294117647058826,0.8048247279399001
271,Expert_K,0138.png,0138_onestopenglish_onestop_338_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0138_onestopenglish_onestop_338_storybook.png,onestop,338,storybook,onestop_338,There was a big explosion and then lots of little explosions.,10,False,0.2038110196590423,1.1590210586354426,-0.22977828492849078,0.9669586336720477,0.5882352941176471,0.44418903740272886
272,Expert_K,1755_IAA.png,1755_simpa_simpa_138_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1755_simpa_simpa_138_digital art.png,simpa,138,digital art,simpa_138,A collector's licence allows the holder to work as a mobile collector in the area of the relevant local force. It also allows them to collect any scrap metal as they see fit.,5,True,0.2416747361421585,-0.12614657738840646,0.6546985173047956,-0.3820349958927511,0.29411764705882354,0.5926231657133593
273,Expert_K,2713.png,2713_simpa_simpa_033_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2713_simpa_simpa_033_digital art.png,simpa,33,digital art,simpa_033,"Per quarter of a year, you'll find: Name in alphabetical order: Surname, first name and initial(s) of middle name(s) Registration district GRO volume and page.",0,False,0.1874207407236099,-1.4113142134122556,-0.6126467100865737,-1.73102862545755,0.0,0.37993552526707147
274,Expert_K,1889_IAA.png,1889_wikipedia_wikipedia_314_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1889_wikipedia_wikipedia_314_technical.png,wikipedia,314,technical,wikipedia_314,0 1970 (MCMLXX)was a common year starting on Thursday.,0,True,0.2042399197816848,-1.4113142134122556,-0.21975940024976542,-1.73102862545755,0.0,0.44587042057770454
275,Expert_K,3419.png,3419_asset_asset_124_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3419_asset_asset_124_realistic.png,asset,124,realistic,asset_124,"In common law legal systems, a precedent or authority is a legal case establishing a principle or rule that a court or other judicial body looks to as an example when deciding following cases with similar issues or facts.",3,False,0.2769808769226074,-0.6402136317979461,1.479431676043038,-0.9216324477186706,0.17647058823529413,0.731031032598143
276,Expert_K,0851.png,0851_onestopenglish_onestop_187_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0851_onestopenglish_onestop_187_3d rendered.png,onestop,187,3d rendered,onestop_187,Youre advertising a problem that doesnt exist in a major way and youre deterring people from coming to Perth and your beautiful countryside around it.,0,False,0.0924051031470298,-1.4113142134122556,-2.832162782244052,-1.73102862545755,0.0,0.0074532480493196855
277,Expert_K,2631_IAA.png,2631_simpa_simpa_470_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2631_simpa_simpa_470_digital art.png,simpa,470,digital art,simpa_470,Planning requests need an accompanying signed declaration that equipment and setting up is in full agreement of the radio frequency (RF) public exposure guidelines.,0,True,0.3035651743412018,-1.4113142134122556,2.1004270920873584,-1.73102862545755,0.0,0.835247347862366
278,Expert_K,3253_IAA.png,3253_wikipedia_wikipedia_205_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3253_wikipedia_wikipedia_205_retro.png,wikipedia,205,retro,wikipedia_205,"This subtemplate of is used to determine the length of the input, up to 10 characters in length.",0,True,0.1885592490434646,-1.4113142134122556,-0.586051745524389,-1.73102862545755,0.0,0.38439872924514346
279,Expert_K,1352.png,1352_wikipedia_wikipedia_020_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1352_wikipedia_wikipedia_020_cartoon.png,wikipedia,20,cartoon,wikipedia_020,"Davey scored a total of forty-three goals for the GB national team, a record which still stands.",5,False,0.1653790920972824,-0.12614657738840646,-1.1275282036044378,-0.3820349958927511,0.29411764705882354,0.2935273962119899
280,Expert_K,2667.png,2667_simpa_simpa_494_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2667_simpa_simpa_494_realistic.png,simpa,494,realistic,simpa_494,"Dust can be small particles of dry material which can be collected from many types of daily activities such as industry, farming, construction sites, transport or mineral incidents.",5,False,0.2272945493459701,-0.12614657738840646,0.3187848032170211,-0.3820349958927511,0.29411764705882354,0.5362496585594045
281,Expert_K,2115.png,2115_simpa_simpa_203_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2115_simpa_simpa_203_artistic.png,simpa,203,artistic,simpa_203,"If your landlord is granted a Possession Order, the Court will usually give you 2 weeks to leave your home. If you are in exceptional hardship, the Court might give you up to 6 weeks to leave.",0,False,0.1976350098848343,-1.4113142134122556,-0.3740466738514012,-1.73102862545755,0.0,0.41997771552466445
282,Expert_K,0064.png,0064_onestopenglish_onestop_338_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0064_onestopenglish_onestop_338_realistic.png,onestop,338,realistic,onestop_338,There was a big explosion and then lots of little explosions.,10,False,0.2082483619451522,1.1590210586354426,-0.1261242678331775,0.9669586336720477,0.5882352941176471,0.46158439885775987
283,Expert_K,2673.png,2673_onestopenglish_onestop_321_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2673_onestopenglish_onestop_321_3d rendered.png,onestop,321,3d rendered,onestop_321,You will see: the neighbours who complain about the noise now are going to be the same ones who wanted the smoking ban.,5,False,0.1998741924762725,-0.12614657738840646,-0.3217405284952042,-0.3820349958927511,0.29411764705882354,0.42875580565843874
284,Expert_K,2840.png,2840_onestopenglish_onestop_134_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2840_onestopenglish_onestop_134_cartoon.png,onestop,134,cartoon,onestop_134,"In a place like Brazil, the speed of change is so fast that most institutions are not able to deal with it, Murray said.",3,False,0.1828532367944717,-0.6402136317979461,-0.7193412357344593,-0.9216324477186706,0.17647058823529413,0.3620299014337819
285,Expert_K,1622.png,1622_simpa_simpa_001_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1622_simpa_simpa_001_geometric.png,simpa,1,geometric,simpa_001,"The applicant may appeal to the Secretary of State if they to change, transfer or surrender an environment permit has been refused or if they objects to conditions imposed on the environmental permit.",0,False,0.1622030884027481,-1.4113142134122556,-1.2017180046208122,-1.73102862545755,0.0,0.2810767605191161
286,Expert_K,0514.png,0514_simpa_simpa_001_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0514_simpa_simpa_001_artistic.png,simpa,1,artistic,simpa_001,"The applicant may appeal to the Secretary of State if they to change, transfer or surrender an environment permit has been refused or if they objects to conditions imposed on the environmental permit.",3,False,0.2024126499891281,-0.6402136317979461,-0.2624434760102281,-0.9216324477186706,0.17647058823529413,0.43870711955923636
287,Expert_K,0266.png,0266_onestopenglish_onestop_338_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0266_onestopenglish_onestop_338_geometric.png,onestop,338,geometric,onestop_338,There was a big explosion and then lots of little explosions.,10,False,0.1642755270004272,1.1590210586354426,-1.1533069125792426,0.9669586336720477,0.5882352941176471,0.28920117738297496
288,Expert_K,2498.png,2498_simpa_simpa_001_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2498_simpa_simpa_001_minimalistic.png,simpa,1,minimalistic,simpa_001,"The applicant may appeal to the Secretary of State if they to change, transfer or surrender an environment permit has been refused or if they objects to conditions imposed on the environmental permit.",0,False,0.2080413103103637,-1.4113142134122556,-0.13096088676139547,-1.73102862545755,0.0,0.4607727107357334
289,Expert_K,2868_IAA.png,2868_onestopenglish_onestop_029_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2868_onestopenglish_onestop_029_storybook.png,onestop,29,storybook,onestop_029,"His team found meningitis at Times Square, a trace of anthrax on the handhold of a train carriage and bacteria that cause bubonic plague on a rubbish bin and ticket machine at stations in uptown Manhattan.",0,True,0.1864834576845169,-1.4113142134122556,-0.6345411563323384,-1.73102862545755,0.0,0.37626116881687616
290,Expert_K,3792.png,3792_simpa_simpa_033_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3792_simpa_simpa_033_realistic.png,simpa,33,realistic,simpa_033,"Per quarter of a year, you'll find: Name in alphabetical order: Surname, first name and initial(s) of middle name(s) Registration district GRO volume and page.",0,False,0.1994053274393081,-1.4113142134122556,-0.3326929728691782,-1.73102862545755,0.0,0.42691775119571385
291,Expert_K,0270.png,0270_onestopenglish_onestop_367_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0270_onestopenglish_onestop_367_realistic.png,onestop,367,realistic,onestop_367,"This learned deafness is a real problem, Fristrup told the American Association for the Advancement of Science meeting in San Jose.",0,False,0.2080577462911605,-1.4113142134122556,-0.1305769507644308,-1.73102862545755,0.0,0.4608371434092559
292,Expert_K,3841_IAA.png,3841_wikipedia_wikipedia_222_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3841_wikipedia_wikipedia_222_artistic.png,wikipedia,222,artistic,wikipedia_222,"Cytomegalovirus (from the Greek cyto -, cell '', and - megalo -, large '')is a viral genus of the Herpesviruses group in humans it is commonly known as HCMV or Human Herpesvirus 5 (HHV-5).",0,True,0.2232953608036041,-1.4113142134122556,0.22536583059564239,-1.73102862545755,0.0,0.5205719565171167
293,Expert_K,2103.png,2103_onestopenglish_onestop_338_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2103_onestopenglish_onestop_338_minimalistic.png,onestop,338,minimalistic,onestop_338,There was a big explosion and then lots of little explosions.,10,False,0.2005629688501358,1.1590210586354426,-0.3056510692135168,0.9669586336720477,0.5882352941176471,0.43145596111467727
294,Expert_K,3221.png,3221_asset_asset_125_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3221_asset_asset_125_minimalistic.png,asset,125,minimalistic,asset_125,"Psychedelic music is a word that refers to a large set of popular music styles, genres and scenes, that may include psychedelic rock, psychedelic folk, psychedelic pop, psychedelic soul, psychedelic ambient, psychedelic trance, and others.",0,False,0.1991582661867141,-1.4113142134122556,-0.3384641957428639,-1.73102862545755,0.0,0.4259492165384126
295,Expert_K,2659.png,2659_simpa_simpa_398_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2659_simpa_simpa_398_realistic.png,simpa,398,realistic,simpa_398,Enterprise Car Club manages the same type of service in which you can book the cars located at reserved parking spaces by the hour.,10,False,0.2539394497871399,1.1590210586354426,0.9411958744740858,0.9669586336720477,0.5882352941176471,0.6407035510522915
296,Expert_K,2895.png,2895_onestopenglish_onestop_124_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2895_onestopenglish_onestop_124_storybook.png,onestop,124,storybook,onestop_124,"One thing that has kept reoffending down and the number of prisoners in Sweden below 70 per 100,000 people is that anyone under 15 cannot be responsible for their crime.",0,False,0.2383049130439758,-1.4113142134122556,0.5759811954248487,-1.73102862545755,0.0,0.579412715165991
297,Expert_K,3558_IAA.png,3558_wikipedia_wikipedia_265_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3558_wikipedia_wikipedia_265_storybook.png,wikipedia,265,storybook,wikipedia_265,0 The Renault R 312 is a bus produced by Renault.,5,True,0.2794422805309295,-0.12614657738840646,1.5369287892348968,-0.3820349958927511,0.29411764705882354,0.740680278180912
298,Expert_K,2077.png,2077_onestopenglish_onestop_222_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2077_onestopenglish_onestop_222_retro.png,onestop,222,retro,onestop_222,"In 2015, SOHAY helped 1,540 children to leave dangerous work and helped 2,125 more children  those who would soon start work  to go to school.",5,False,0.1376646906137466,-0.12614657738840646,-1.7749222651698862,-0.3820349958927511,0.29411764705882354,0.18488082350447851
299,Expert_K,0660.png,0660_onestopenglish_onestop_449_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0660_onestopenglish_onestop_449_3d rendered.png,onestop,449,3d rendered,onestop_449,"The park, Africas oldest and most diverse, is home to over 3,000 different kinds of animals, but is now heavily populated with desperately poor people, many of whom went there after the Rwanda massacre in 1994.",0,False,0.208819106221199,-1.4113142134122556,-0.11279197721147025,-1.73102862545755,0.0,0.4638218424309777
300,Expert_K,0311_IAA.png,0311_wikipedia_wikipedia_205_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0311_wikipedia_wikipedia_205_technical.png,wikipedia,205,technical,wikipedia_205,"This subtemplate of is used to determine the length of the input, up to 10 characters in length.",3,True,0.2187206447124481,-0.6402136317979461,0.1185028325791884,-0.9216324477186706,0.17647058823529413,0.5026380594163885
301,Expert_K,0106.png,0106_simpa_simpa_150_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0106_simpa_simpa_150_digital art.png,simpa,150,digital art,simpa_150,"Samuel Holberry passed away at York Castle on June 21, 1842, at the age of 27, during his four years of imprisonment.",3,False,0.2239494025707245,-0.6402136317979461,0.24064390745763245,-0.9216324477186706,0.17647058823529413,0.5231359446460832
302,Expert_K,0112.png,0112_onestopenglish_onestop_137_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0112_onestopenglish_onestop_137_realistic.png,onestop,137,realistic,onestop_137,"But, the brain atlas in its current form does not show small differences in word meanings.",3,False,0.2495653629302978,-0.6402136317979461,0.8390194714378052,-0.9216324477186706,0.17647058823529413,0.623556164845767
303,Expert_K,0279_IAA.png,0279_simpa_simpa_262_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0279_simpa_simpa_262_geometric.png,simpa,262,geometric,simpa_262,"Your child may be able to get support for travel. They can get this if they have a Statement of Special Educational Needs (SEN) or an Educational Health Care Plan (EHCP), or if they are being assessed for an EHCP.",3,True,0.1998346894979477,-0.6402136317979461,-0.3226632976048608,-0.9216324477186706,0.17647058823529413,0.42860094526178616
304,Expert_K,1542.png,1542_simpa_simpa_496_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1542_simpa_simpa_496_retro.png,simpa,496,retro,simpa_496,You may find it helpful at this time to have a copy of the full statement of the centre or school Complaints Procedure. These documents explains in detail what actions are followed.,3,False,0.1714049279689788,-0.6402136317979461,-0.9867677992485364,-0.9216324477186706,0.17647058823529413,0.31715000323623754
305,Expert_K,1797.png,1797_simpa_simpa_146_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1797_simpa_simpa_146_technical.png,simpa,146,technical,simpa_146,"If you have qualified care and assist requires, we would advise you to determine how your demands could be satisfied and the results you would like to accomplish",0,False,0.2275227904319763,-1.4113142134122556,0.3241163967487608,-1.73102862545755,0.0,0.5371444140084929
306,Expert_K,2183_IAA.png,2183_asset_asset_435_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2183_asset_asset_435_artistic.png,asset,435,artistic,asset_435,"Platform game, or platformer, is a video game genre where characters jump to and from suspended platforms or over obstacles.",7,True,0.2375005185604095,0.3879204770211332,0.5571909569949768,0.1575624559331684,0.4117647058823529,0.5762593111931061
307,Expert_K,0462.png,0462_asset_asset_149_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0462_asset_asset_149_technical.png,asset,149,technical,asset_149,M is the thirteenth letter of the modern Latin alphabet.,5,False,0.286782443523407,-0.12614657738840646,1.7083911942619503,-0.3820349958927511,0.29411764705882354,0.7694553377008134
308,Expert_K,2507.png,2507_asset_asset_439_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\2507_asset_asset_439_technical.png,asset,439,technical,asset_439,"They gave many wanted features to be used as ornaments, timber, firewood and pulpwood.",3,False,0.1836933940649032,-0.6402136317979461,-0.6997155971298694,-0.9216324477186706,0.17647058823529413,0.3653235034270238
309,Expert_K,3630.png,3630_asset_asset_494_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3630_asset_asset_494_storybook.png,asset,494,storybook,asset_494,The endpoints where a continental divide meets the coast are not always the border between joined bodies of water because they are not clearly defined.,0,False,0.2297254800796508,-1.4113142134122556,0.3755700858433388,-1.73102862545755,0.0,0.545779443745661
310,Expert_K,3181.png,3181_simpa_simpa_168_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\3181_simpa_simpa_168_artistic.png,simpa,168,artistic,simpa_168,"It may be easier to sell the house with â€˜vacant possessionâ€™, (no tenant) unless it is likely that the buyer will want to rent the property out.",3,False,0.2399031519889831,-0.6402136317979461,0.6133152292330486,-0.9216324477186706,0.17647058823529413,0.5856781646957551
311,Expert_K,0461_IAA.png,0461_wikipedia_wikipedia_107_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0461_wikipedia_wikipedia_107_retro.png,wikipedia,107,retro,wikipedia_107,Many people called The 2002 Commonwealth Games a huge success with the stadium gaining positive reviews for its atmosphere and architectural design.,5,True,0.2236162275075912,-0.12614657738840646,0.2328611105799035,-0.3820349958927511,0.29411764705882354,0.52182982483893
312,Expert_K,1782.png,1782_asset_asset_441_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1782_asset_asset_441_storybook.png,asset,441,storybook,asset_441,it is possible that an a large stable amount of liquid ethane and methane might be on Titan's poles.,0,False,0.2346174567937851,-1.4113142134122556,0.4898441276597723,-1.73102862545755,0.0,0.5649570725344837
313,Expert_K,0113.png,0113_wikipedia_wikipedia_094_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0113_wikipedia_wikipedia_094_cartoon.png,wikipedia,94,cartoon,wikipedia_094,")(Zhong Xing Telecommunication Equipment Company Limited)is a publicly-owned, Chinese business that designs and builds telecommunications equipment and systems.",7,False,0.2425233274698257,0.3879204770211332,0.6745211711172561,0.1575624559331684,0.4117647058823529,0.5959498310730686
